"	amplitude_id","	user_id","	carrier","	city","	country","	device","	device_type","	dma","	ip_address","	language","	library","	os","	paying","	platform","	region","	start_version","	version","	gp:ApiTapi Sync","	gp:[Apphud] autorenew-Untitled","	gp:[Apphud] paying","	gp:[Apphud] payments_count","	gp:[Apphud] status-Untitled","	gp:[Apphud] total_spent","	gp:[AppsFlyer] adgroup name","	gp:[AppsFlyer] campaign","	gp:[AppsFlyer] creative name","	gp:[AppsFlyer] installed at","	gp:[AppsFlyer] media source","	gp:[AppsFlyer] network name","	gp:[AppsFlyer] search term","	gp:launchScreenVariations","	gp:paywallPosition","	gp:paywallVariations","	gp:pushNotificationsGranted","	gp:push_access","	gp:sex"
"	164966096806","	E106FC4E-1EF1-44A0-ABF6-C71205E04508","	U.S. Cellular","	Clinton","	United States","	Apple iPhone","	iPhone XR","	Madison, WI","	66.254.223.211","	English","	apphud","	ios 13.5.1","	true","	iOS","	Wisconsin","	2.10","	2.10","	True","	False","	True","	1","	expired","	41.99","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-06 10:38:20.360","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	164968815864","	CF163322-363C-4BD4-AFDB-025125AC2735","	Zong","	Karachi","	Pakistan","	Apple iPhone","	Apple iPhone XS Max","	","	202.47.48.185","	English","	http/1.0","	ios 13.5","	","	iOS","	Sindh","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-06 10:46:16.471","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	164970257351","	0E850116-244B-4CF3-87CF-D8915EF43A8B","	Verizon","	Arvada","	United States","	Apple iPhone","	iPhone 11","	Denver, CO","	76.25.69.142","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Colorado","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-06 10:50:17.344","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	164971064575","	75D28421-E833-448D-95BC-E06A32FFDD9B","	SFR","	Saint-Herblain","	France","	Apple iPhone","	Apple iPhone 8","	","	93.11.24.37","	French","	http/1.0","	ios 13.4.1","	","	iOS","	Loire-Atlantique","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 10:52:34.316","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	164971497846","	2F4DF71A-6AF0-48AD-84C2-530232DEC922","	fido","	Lethbridge","	Canada","	Apple iPhone","	Apple iPhone SE","	","	70.65.89.239","	English","	amplitude-ios/4.8.2","	ios 12.4.1","	","	iOS","	Alberta","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-06 10:53:48.590","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	164973974586","	00A76F9D-BCAB-463B-8083-F2BC9E720E32","	fido","	Lethbridge","	Canada","	Apple iPhone","	Apple iPhone SE","	","	70.65.89.239","	English","	amplitude-ios/4.8.2","	ios 12.4.1","	","	iOS","	Alberta","	2.10","	2.10","	True","	","	","	","	","	","	","	","	","	","	","	","	","	","	old","	0","	True","	granted","	"
"	164974122356","	F767F355-018C-419C-95FD-EA3FA144D6E5","	Mobile TeleSystems","	Serpukhov","	Russia","	Apple iPhone","	Apple iPhone 8 Plus","	","	80.71.250.130","	Russian","	amplitude-ios/4.8.2","	ios 13.5","	","	iOS","	Moscow Oblast","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 11:01:00.107","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	164974694695","	33D801E8-A5CC-4054-BE97-A2065CFD551D","	Mobile TeleSystems","	Domodedovo","	Russia","	Apple iPhone","	Apple iPhone 7","	","	188.94.33.46","	Russian","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Moscow Oblast","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 11:03:00.754","	Organic","	organic","	","	","	old","	0","	True","	granted","	female"
"	164977690351","	6FA6EB27-4D2A-437B-B3FA-7B85EEC918EA","	LMT","	Utrecht","	Netherlands","	Apple iPhone","	iPhone 11","	","	31.161.184.23","	English","	amplitude-ios/4.8.2","	ios 13.1.1","	","	iOS","	Provincie Utrecht","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-06 11:08:22.864","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	164977869817","	3BEF86C0-C9BA-41A9-9718-C21381D6C824","	T-Mobile","	Saint Paul","	United States","	Apple iPhone","	iPhone XR","	Minneapolis-St. Paul, MN","	172.58.87.47","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Minnesota","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-06 11:08:53.173","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	164982212930","	9700F9AC-C7C5-4632-9948-430E121FD60F","	Carrier","	Roseville","	United States","	Apple iPhone","	Apple iPhone 7 Plus","	Detroit, MI","	68.34.110.190","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Michigan","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-06 11:19:52.656","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	164982958546","	18883B1E-70BE-421F-94FE-42F2199491D1","	YOTA","	Moscow","	Russia","	Apple iPhone","	Apple iPhone 7","	","	94.25.171.99","	Russian","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Moscow","	2.10","	2.10","	True","	","	","	","	","	","	","	","	","	","	","	","	","	","	old","	1","	False","	","	"
"	164985020415","	870733B7-5E86-4D9D-A472-07F127F29EE6","	Verizon","	Virginia Beach","	United States","	Apple iPhone","	Apple iPhone 8 Plus","	Norfolk-Portsmouth-Newport News,VA","	174.226.14.44","	English","	http/1.0","	ios 13.5","	","	iOS","	Virginia","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-06 11:27:33.577","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	164988374388","	C5839D0A-8B27-448F-8FE3-42429065F099","	Tele2","	Ekaterinburg","	Russia","	Apple iPhone","	Apple iPhone 5s","	","	176.59.200.195","	Russian","	amplitude-ios/4.8.2","	ios 12.1","	","	iOS","	Sverdlovskaya Oblast'","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 11:36:52.812","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	164988377102","	BF4782F0-F0F3-4A76-A9E0-5F1F489F8515","	Freedom Mobile","	Toronto","	Canada","	Apple iPhone","	iPhone 11 Pro Max","	","	99.227.120.250","	English","	http/1.0","	ios 13.5","	","	iOS","	Ontario","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-06 11:36:58.714","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	0","	True","	granted","	male"
"	164989592112","	74DE2DC4-BE44-4ED8-BDC0-D025C6792CDC","	YOTA","	Ekaterinburg","	Russia","	Apple iPhone","	Apple iPhone SE","	","	94.25.176.154","	Russian","	http/1.0","	ios 13.5.1","	","	iOS","	Sverdlovskaya Oblast'","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 11:39:47.387","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	164990670355","	706B3E9B-36D7-4DA6-9603-7B41C32A1854","	Sprint","	New Bedford","	United States","	Apple iPhone","	Apple iPhone 8 Plus","	Providence, RI-New Bedford, MA","	174.62.231.47","	English","	apphud","	ios 13.3.1","	true","	iOS","	Massachusetts","	2.10","	2.10","	True","	False","	True","	3","	expired","	68.97","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-06 11:42:44.122","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	164991545106","	C712FC11-821B-473C-85EB-8CA4F69428BE","	Airtel","	Abuja","	Nigeria","	Apple iPhone","	Apple iPhone 6","	","	105.112.121.83","	English","	amplitude-ios/4.8.2","	ios 11.4.1","	","	iOS","	FCT","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 11:45:03.624","	Organic","	organic","	","	","	old","	0","	","	denied","	male"
"	164993322371","	30FF3FE4-0E74-4C76-BDB1-3418F3B40497","	T-Mobile","	Philadelphia","	United States","	Apple iPhone","	iPhone 11","	Philadelphia, PA","	172.58.204.34","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Pennsylvania","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-06 11:50:08.874","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	164994893181","	C1EEFB59-B131-4C4F-9746-74EC11F33309","	KDDI","	Kanagawa","	Japan","	Apple iPhone","	iPhone XR","	","	106.168.174.216","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Kanagawa","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-06 11:54:35.782","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	164996459308","	9779E0BD-3A2C-45BB-AEF2-3B2DB394E66A","	Beeline","	Kaliningrad","	Russia","	Apple iPhone","	Apple iPhone XS","	","	95.52.87.152","	Russian","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Kaliningradskaya Oblast'","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 11:59:46.554","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	164998500498","	520FE538-C78B-43ED-B76B-C92DEDA56DEA","	T-Mobile","	Rio Grande","	Puerto Rico","	Apple iPhone","	Apple iPhone XS Max","	","	24.50.216.190","	English","	http/1.0","	ios 13.4.1","	","	iOS","	","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-06 12:05:20.427","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	164999128584","	02281F25-0506-41F8-BCE3-7F205236D4F5","	Public Mobile","	Kitchener","	Canada","	Apple iPhone","	Apple iPhone 7","	","	99.250.152.165","	English","	amplitude-ios/4.8.2","	ios 13.5","	","	iOS","	Ontario","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-06 12:07:02.641","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	0","	True","	granted","	male"
"	164999259904","	6B333D42-CC1C-440C-8064-786D60DC0135","	Telstra","	Castella","	Australia","	Apple iPhone","	iPhone 11","	","	1.143.26.211","	English","	amplitude-ios/4.8.2","	ios 13.5","	","	iOS","	Victoria","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 12:07:26.458","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165003471643","	6B16E85F-7587-4CF2-B104-A6615527036A","	EE","	Banchory","	United Kingdom","	Apple iPhone","	Apple iPhone XS Max","	","	86.136.15.50","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Aberdeenshire","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-06 12:18:30.126","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	165004011425","	47E6A1B1-C18E-4CCF-BDA5-761ABCAE5F24","	Beeline","	Krasnodar","	Russia","	Apple iPhone","	Apple iPhone 6s","	","	217.118.81.11","	Russian","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Krasnodarskiy Kray","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 12:19:51.699","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	165005328372","	827734D9-CE22-491F-86C4-C44A97ADB2FA","	AT&T","	Athol","	United States","	Apple iPhone","	iPhone XR","	Boston, MA-Manchester, NH","	72.224.149.2","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Massachusetts","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-06 12:23:14.008","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165005953959","	90364612-AFAA-474C-AE13-5DEB541DE031","	Mobile TeleSystems","	St Petersburg","	Russia","	Apple iPhone","	Apple iPhone XS","	","	217.66.159.21","	English","	http/1.0","	ios 13.5","	","	iOS","	St.-Petersburg","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 12:25:14.547","	Organic","	organic","	","	","	old","	0","	False","	","	"
"	165007168866","	9A2BCD6D-EDA0-43E3-AEF0-BA86686998B5","	Jazz","	Karachi","	Pakistan","	Apple iPhone","	iPhone 11 Pro Max","	","	45.116.232.5","	English","	http/1.0","	ios 13.4","	","	iOS","	Sindh","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-06 12:27:52.217","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	165008557833","	048D3170-8500-4FE3-AAC2-B70A36733C5B","	T-Mobile","	Columbus","	United States","	Apple iPhone","	iPhone 11 Pro","	Columbus, GA","	12.185.239.66","	English","	amplitude-ios/4.8.2","	ios 13.6","	","	iOS","	Georgia","	2.10","	2.12","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-06 12:31:16.399","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165009302382","	CDE6DF63-9501-4881-8920-ADF1E3AA4FA2","	Metro","	San Bernardino","	United States","	Apple iPhone","	iPhone XR","	Los Angeles, CA","	47.150.252.249","	English","	http/1.0","	ios 13.4.1","	true","	iOS","	California","	2.10","	2.10","	True","	False","	True","	1","	expired","	22.99","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-06 12:33:05.157","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165011128812","	6FC8E3F3-8002-42F1-BB4F-4B5419C9D819","	Tele2","	Kazan’","	Russia","	Apple iPhone","	Apple iPhone 7","	","	176.59.102.251","	Russian","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Tatarstan Republic","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 12:37:37.034","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165012550613","	C526A7CE-7E14-4431-BD45-98B6AD00FB08","	T-Mobile","	Minneapolis","	United States","	Apple iPhone","	iPhone XR","	Minneapolis-St. Paul, MN","	172.58.84.20","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Minnesota","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-06 12:41:02.788","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	0","	False","	","	male"
"	165014169799","	5400E24C-5BE3-4368-A7EF-04DC0892A77C","	AirTel","	Ambala","	India","	Apple iPhone","	Apple iPhone 6","	","	106.192.145.175","	English","	http/1.0","	ios 12.3.1","	","	iOS","	Haryana","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-06 12:45:08.532","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165014421660","	EE80B225-7886-486C-B25E-5F5D9FE89D3D","	MegaFon","	Balashikha","	Russia","	Apple iPhone","	Apple iPhone 6","	","	89.169.16.250","	Russian","	http/1.0","	ios 12.4.6","	","	iOS","	Moscow Oblast","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 12:45:30.607","	Organic","	organic","	","	","	old","	1","	False","	","	female"
"	165016675643","	11AB2FAF-3FA4-4797-83EE-0FC2095B220D","	Zain KSA","	Dammam","	Saudi Arabia","	Apple iPhone","	Apple iPhone XS Max","	","	51.36.186.229","	English","	appsflyer","	ios 13.3.1","	","	iOS","	Eastern Province","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 12:50:52.399","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	165019206942","	CCD1B4C9-4249-41CB-94A3-EDBD10F95556","	Verizon","	Fox Lake","	United States","	Apple iPhone","	Apple iPhone X","	Chicago, IL","	98.206.53.13","	English","	http/1.0","	ios 13.4.1","	true","	iOS","	Illinois","	2.10","	2.10","	True","	False","	True","	1","	expired","	22.99","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-06 12:57:05.782","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165019361619","	86B95981-1A8C-41D0-A97A-93326BEF27BC","	Metro","	Dallas","	United States","	Apple iPhone","	Apple iPhone 7","	Dallas-Ft. Worth, TX","	172.58.111.151","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-06 12:57:29.363","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165019685161","	7027C043-B334-468A-9B85-87A1673D7326","	Ufone","	Islamabad","	Pakistan","	Apple iPhone","	Apple iPhone 8 Plus","	","	111.119.188.14","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Islamabad","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-06 12:58:39.070","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165023009110","	A0DF5C27-7033-4E8D-99BC-ED30FA82DE90","	Verizon","	Omaha","	United States","	Apple iPhone","	Apple iPhone 8","	Omaha, NE","	174.243.83.147","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Nebraska","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-06 13:06:17.160","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	165023022773","	88D6AD6D-A9F2-42DE-A75C-E46F31DEB991","	Verizon","	Stafford","	United States","	Apple iPhone","	iPhone XR","	Hartford & New Haven, CT","	68.9.9.141","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Connecticut","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-06 13:06:43.114","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	0","	True","	granted","	male"
"	165024102575","	F68B4601-91D4-41EF-8163-32FCAA210701","	O2","	Worksop","	United Kingdom","	Apple iPhone","	iPhone 11 Pro","	","	86.154.76.68","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Nottinghamshire","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 13:08:55.790","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165025497672","	90DB7DB8-5A23-4CAF-BDF5-18C3EA53DDC4","	Vodafone India","	Delhi","	India","	Apple iPhone","	iPhone 11 Pro Max","	","	223.225.74.131","	English","	http/1.0","	ios 13.3.1","	","	iOS","	National Capital Territory of Delhi","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-06 13:12:22.377","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165026555972","	415C04F5-D21F-498C-95EB-F46D51D0281B","	T-Mobile","	Dallas","	United States","	Apple iPhone","	Apple iPhone 8 Plus","	Dallas-Ft. Worth, TX","	172.58.111.239","	English","	http/1.0","	ios 13.4","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-06 13:14:52.099","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	1","	True","	granted","	male"
"	165026926877","	1980DBEB-0353-48AB-9196-DFF051069982","	Mobile TeleSystems","	Moscow","	Russia","	Apple iPhone","	Apple iPhone XS","	","	5.61.8.194","	Russian","	amplitude-ios/4.8.2","	ios 13.5","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 13:15:45.003","	Organic","	organic","	","	","	old","	0","	True","	granted","	female"
"	165028049662","	43FA5667-7C8D-47E0-876C-7204E2B2DB25","	OPTUS","	Brisbane","	Australia","	Apple iPhone","	Apple iPhone 7","	","	118.211.1.47","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Queensland","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-06 13:18:24.254","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	165028751586","	3CCCCB8D-8772-4771-BB8D-E324E1EBFE6F","	Mobile TeleSystems","	Irkutsk","	Russia","	Apple iPhone","	Apple iPhone X","	","	62.113.87.187","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Irkutsk Oblast","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-06 13:20:03.114","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	165029139570","	F6EA8874-F44F-44CE-9859-CBA14BCAFEEB","	Verizon","	Houston","	United States","	Apple iPhone","	Apple iPhone 8","	Houston, TX","	174.240.4.137","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-06 13:20:59.719","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	0","	True","	granted","	male"
